table_schema,table_name,ordinal_position,column_name,data_type,is_nullable,column_default
"sink_raw","mabarchive__tblaccessusers_levels",1,"systemid","integer","NO",""
"sink_raw","mabarchive__tblaccessusers_levels",2,"ntlogin","character varying","NO",""
"sink_raw","mabarchive__tblaccessusers_levels",3,"accesslevelid","integer","NO",""
"sink_raw","mabarchive__tbladditionalcosts",1,"ac_identity","integer","NO","nextval('mabarchive.tbladditionalcosts_ac_identity_seq'::regclass)"
"sink_raw","mabarchive__tbladditionalcosts",2,"project","character varying","YES",""
"sink_raw","mabarchive__tbladditionalcosts",3,"year","integer","YES","0"
"sink_raw","mabarchive__tbladditionalcosts",4,"accountcat","character varying","NO",""
"sink_raw","mabarchive__tbladditionalcosts",5,"description","character varying","NO",""
"sink_raw","mabarchive__tbladditionalcosts",6,"itemcost","double precision","YES","0"
"sink_raw","mabarchive__tbladditionalcosts",7,"costentered","double precision","NO","0"
"sink_raw","mabarchive__tbladditionalcosts",8,"freq","character varying","YES",""
"sink_raw","mabarchive__tblanimalreq",1,"ar_identity","integer","NO","nextval('mabarchive.tblanimalreq_ar_identity_seq'::regclass)"
"sink_raw","mabarchive__tblanimalreq",2,"project","character varying","YES",""
"sink_raw","mabarchive__tblanimalreq",3,"year","integer","YES","0"
"sink_raw","mabarchive__tblanimalreq",4,"animaltype","character varying","NO",""
"sink_raw","mabarchive__tblanimalreq",5,"number of days","double precision","YES",""
"sink_raw","mabarchive__tblanimalreq",6,"number of animals","double precision","YES","0"
"sink_raw","mabarchive__tblanimalreq",7,"dailyrate","double precision","YES","0"
"sink_raw","mabarchive__tblcapsstaff",1,"mnumber","character varying","NO",""
"sink_raw","mabarchive__tblcapsstaff",2,"name","character varying","NO",""
"sink_raw","mabarchive__tblcapsstaff",3,"dt2number","character varying","YES",""
"sink_raw","mabarchive__tblcomments",1,"commentno","integer","NO","nextval('mabarchive.tblcomments_commentno_seq'::regclass)"
"sink_raw","mabarchive__tblcomments",2,"project","character varying","NO",""
"sink_raw","mabarchive__tblcomments",3,"year","smallint","NO",""
"sink_raw","mabarchive__tblcomments",4,"dateentered","timestamp without time zone","YES",""
"sink_raw","mabarchive__tblcomments",5,"topic","character varying","NO",""
"sink_raw","mabarchive__tblcomments",6,"comment","text","YES",""
"sink_raw","mabarchive__tblcomments",7,"madeby","character varying","YES",""
"sink_raw","mabarchive__tblcsg7_accountgroups",1,"csg7group","character varying","NO",""
"sink_raw","mabarchive__tblcsg7_accountgroups",2,"useinflation","boolean","YES","true"
"sink_raw","mabarchive__tbldb_var",1,"year","integer","YES",""
"sink_raw","mabarchive__tbldbvariables",1,"db_variable","character varying","NO",""
"sink_raw","mabarchive__tbldbvariables",2,"nval","double precision","YES","0"
"sink_raw","mabarchive__tbldisease",1,"disease","character varying","NO",""
"sink_raw","mabarchive__tbleugrade_conversion",1,"vlagrade","character varying","NO",""
"sink_raw","mabarchive__tbleugrade_conversion",2,"eugrade","character varying","YES",""
"sink_raw","mabarchive__tblfpsyearstoimport",1,"fpsname","character varying","NO",""
"sink_raw","mabarchive__tblimages",1,"imageid","integer","NO",""
"sink_raw","mabarchive__tblimages",2,"image","bytea","YES",""
"sink_raw","mabarchive__tblimages",3,"decription","character varying","YES",""
"sink_raw","mabarchive__tbllogmilestone",1,"project","character varying","YES",""
"sink_raw","mabarchive__tbllogmilestone",2,"number","character varying","YES",""
"sink_raw","mabarchive__tbllogmilestone",3,"description","character varying","YES",""
"sink_raw","mabarchive__tbllogmilestone",4,"datedue","timestamp without time zone","YES",""
"sink_raw","mabarchive__tbllogmilestone",5,"datecompleted","timestamp without time zone","YES",""
"sink_raw","mabarchive__tbllogmilestone",6,"dateformreceived","timestamp without time zone","YES",""
"sink_raw","mabarchive__tbllogmilestone",7,"undersdreview","smallint","YES",""
"sink_raw","mabarchive__tbllogmilestone",8,"ontarget","smallint","YES",""
"sink_raw","mabarchive__tbllogmilestone",9,"projectleadercomment","text","YES",""
"sink_raw","mabarchive__tbllogmilestone",10,"capscomment","character varying","YES",""
"sink_raw","mabarchive__tbllogmilestone",11,"idtype","character","YES",""
"sink_raw","mabarchive__tbllogmilestone",12,"datechanged","timestamp without time zone","YES",""
"sink_raw","mabarchive__tbllogmilestone",13,"changedby","character varying","YES",""
"sink_raw","mabarchive__tbllogmilestone",14,"updatetype","character","YES",""
"sink_raw","mabarchive__tbllogmilestone",15,"id","integer","NO","nextval('mabarchive.tbllogmilestone_id_seq'::regclass)"
"sink_raw","mabarchive__tblmaintenance",1,"formname","character varying","NO",""
"sink_raw","mabarchive__tblmaintenance",2,"description","character varying","YES",""
"sink_raw","mabarchive__tblmaintenance",3,"usernotes","character varying","YES",""
"sink_raw","mabarchive__tblmaintenance",4,"obsolete?","boolean","NO",""
"sink_raw","mabarchive__tblmaintenance",5,"displayseq","integer","YES",""
"sink_raw","mabarchive__tblmilestone",1,"project","character varying","NO",""
"sink_raw","mabarchive__tblmilestone",2,"number","character varying","NO",""
"sink_raw","mabarchive__tblmilestone",3,"description","character varying","YES",""
"sink_raw","mabarchive__tblmilestone",4,"datedue","timestamp without time zone","NO",""
"sink_raw","mabarchive__tblmilestone",5,"datecompleted","timestamp without time zone","YES",""
"sink_raw","mabarchive__tblmilestone",6,"dateformreceived","timestamp without time zone","YES",""
"sink_raw","mabarchive__tblmilestone",7,"undersdreview","smallint","YES","0"
"sink_raw","mabarchive__tblmilestone",8,"ontarget","smallint","YES","0"
"sink_raw","mabarchive__tblmilestone",9,"projectleadercomment","text","YES",""
"sink_raw","mabarchive__tblmilestone",10,"capscomment","character varying","YES",""
"sink_raw","mabarchive__tblmilestone",11,"idtype","character","YES",""
"sink_raw","mabarchive__tblprofitcentre_manager_link",1,"profitcentre","character varying","NO",""
"sink_raw","mabarchive__tblprofitcentre_manager_link",2,"manager","character varying","NO",""
"sink_raw","mabarchive__tblprogram_manager_link",1,"program","character varying","NO",""
"sink_raw","mabarchive__tblprogram_manager_link",2,"manager","character varying","NO",""
"sink_raw","mabarchive__tblproject",1,"project","character varying","NO",""
"sink_raw","mabarchive__tblproject",2,"plancat","character varying","YES",""
"sink_raw","mabarchive__tblproject",3,"projecttitle","character varying","YES",""
"sink_raw","mabarchive__tblproject",4,"programme","character varying","YES",""
"sink_raw","mabarchive__tblproject",5,"projectworkgroup","character varying","YES",""
"sink_raw","mabarchive__tblproject",6,"contractprice","double precision","YES",""
"sink_raw","mabarchive__tblproject",7,"startdate","date","YES",""
"sink_raw","mabarchive__tblproject",8,"disease","character varying","YES",""
"sink_raw","mabarchive__tblproject",9,"startfyear","double precision","YES","0"
"sink_raw","mabarchive__tblproject",10,"customer name","character varying","YES",""
"sink_raw","mabarchive__tblproject",11,"contract number","character varying","YES",""
"sink_raw","mabarchive__tblproject",12,"submittedbyfname","character varying","YES",""
"sink_raw","mabarchive__tblproject",13,"submittedbylname","character varying","YES",""
"sink_raw","mabarchive__tblproject",14,"date of submission","date","YES",""
"sink_raw","mabarchive__tblproject",15,"prepared by","character varying","YES",""
"sink_raw","mabarchive__tblproject",16,"inflation","integer","YES","0"
"sink_raw","mabarchive__tblproject",17,"financialyears","integer","YES",""
"sink_raw","mabarchive__tblproject",18,"notes","character varying","YES",""
"sink_raw","mabarchive__tblproject",19,"euroconvrate","double precision","YES",""
"sink_raw","mabarchive__tblproject",20,"isdefraproject","smallint","YES",""
"sink_raw","mabarchive__tblprojectmanager",1,"projectmanager","character varying","NO",""
"sink_raw","mabarchive__tblprojectmanager",2,"email","character varying","YES",""
"sink_raw","mabarchive__tblprojectmanager",3,"mnumber","character varying","YES",""
"sink_raw","mabarchive__tblprojectmanager",4,"disable","boolean","NO","false"
"sink_raw","mabarchive__tblprojectreviewitems",1,"project","character varying","NO",""
"sink_raw","mabarchive__tblprojectreviewitems",2,"itemid","integer","NO",""
"sink_raw","mabarchive__tblprojectreviewitems",3,"frequencyid","integer","YES",""
"sink_raw","mabarchive__tblprojectyear",1,"project","character varying","NO",""
"sink_raw","mabarchive__tblprojectyear",2,"yearno","integer","NO",""
"sink_raw","mabarchive__tblprojectyear",3,"markup_time","double precision","YES",""
"sink_raw","mabarchive__tblprojectyear",4,"markup_tests","double precision","YES",""
"sink_raw","mabarchive__tblprojectyear",5,"markup_animals","double precision","YES",""
"sink_raw","mabarchive__tblprojectyear",6,"markup_additional","double precision","YES",""
"sink_raw","mabarchive__tblprojectyear",7,"profit_time","double precision","YES",""
"sink_raw","mabarchive__tblprojectyear",8,"profit_tests","double precision","YES",""
"sink_raw","mabarchive__tblprojectyear",9,"profit_animals","double precision","YES",""
"sink_raw","mabarchive__tblprojectyear",10,"profit_additional","double precision","YES",""
"sink_raw","mabarchive__tblproposedproject",1,"id","integer","NO","nextval('mabarchive.tblproposedproject_id_seq'::regclass)"
"sink_raw","mabarchive__tblproposedproject",2,"parentproject","character varying","NO",""
"sink_raw","mabarchive__tblproposedproject",3,"projecttitle","character varying","YES",""
"sink_raw","mabarchive__tblproposedproject",4,"program","character varying","YES",""
"sink_raw","mabarchive__tblproposedproject",5,"customer","character varying","YES",""
"sink_raw","mabarchive__tblproposedproject",6,"manager","character varying","YES",""
"sink_raw","mabarchive__tblproposedproject",7,"projectstatus","character varying","YES",""
"sink_raw","mabarchive__tblproposedproject",8,"costbookno","character varying","YES",""
"sink_raw","mabarchive__tblproposedproject",9,"disease","character varying","YES",""
"sink_raw","mabarchive__tblproposedproject",10,"reason","character varying","YES",""
"sink_raw","mabarchive__tblpublication",1,"uid","integer","NO","nextval('mabarchive.tblpublication_uid_seq'::regclass)"
"sink_raw","mabarchive__tblpublication",2,"identifier","character varying","NO",""
"sink_raw","mabarchive__tblpublication",3,"type","character varying","NO",""
"sink_raw","mabarchive__tblpublication",4,"program","character varying","NO",""
"sink_raw","mabarchive__tblpublication",5,"subject","character varying","YES",""
"sink_raw","mabarchive__tblpublication",6,"leadauthor","character varying","YES",""
"sink_raw","mabarchive__tblpublication",7,"otherauthors","character varying","YES",""
"sink_raw","mabarchive__tblpublication",8,"targetdate","date","YES",""
"sink_raw","mabarchive__tblpublication",9,"submitted","date","YES",""
"sink_raw","mabarchive__tblpublication",10,"published","boolean","NO",""
"sink_raw","mabarchive__tblpublication",11,"comments","text","YES",""
"sink_raw","mabarchive__tblpublicationproject",1,"publicationuid","integer","NO",""
"sink_raw","mabarchive__tblpublicationproject",2,"parentproject","character varying","NO",""
"sink_raw","mabarchive__tblradtrackcontract",1,"contract","character varying","NO",""
"sink_raw","mabarchive__tblradtrackinvoice",1,"invoicecounter","integer","NO","0"
"sink_raw","mabarchive__tblradtrackinvoice",2,"project","character varying","YES",""
"sink_raw","mabarchive__tblradtrackinvoice",3,"plannedamount","double precision","YES",""
"sink_raw","mabarchive__tblradtrackinvoice",4,"dueamount","double precision","YES",""
"sink_raw","mabarchive__tblradtrackinvoice",5,"duedate","timestamp without time zone","YES",""
"sink_raw","mabarchive__tblradtrackinvoice",6,"actualamount","double precision","YES",""
"sink_raw","mabarchive__tblradtrackinvoice",7,"dateinvoiced","timestamp without time zone","YES",""
"sink_raw","mabarchive__tblradtrackinvoice",8,"contract","character varying","YES",""
"sink_raw","mabarchive__tblradtrackinvoice",9,"datejobsheetraised","timestamp without time zone","YES",""
"sink_raw","mabarchive__tblradtrackinvoice",10,"invoiceref","character varying","YES",""
"sink_raw","mabarchive__tblradtrackinvoice",11,"invoicepaid","smallint","NO",""
"sink_raw","mabarchive__tblradtrackprog",1,"program","character varying","NO",""
"sink_raw","mabarchive__tblradtrackprog",2,"radtrackprog","boolean","NO",""
"sink_raw","mabarchive__tblradtrackprog",3,"publicationprefix","character varying","YES",""
"sink_raw","mabarchive__tblreport",1,"id","integer","NO",""
"sink_raw","mabarchive__tblreport",2,"reportname","character varying","NO",""
"sink_raw","mabarchive__tblreport",3,"reportdescription","character varying","YES",""
"sink_raw","mabarchive__tblreport",4,"filter","character varying","YES",""
"sink_raw","mabarchive__tblreport",5,"mailcomment","character varying","YES",""
"sink_raw","mabarchive__tblreport",6,"mailtitle","character varying","YES",""
"sink_raw","mabarchive__tblreport",7,"emailable","boolean","NO",""
"sink_raw","mabarchive__tblreport",8,"sortorder","integer","YES",""
"sink_raw","mabarchive__tblreport",9,"allowpickprogramme","boolean","NO",""
"sink_raw","mabarchive__tblreport",10,"allowpickproject","boolean","NO",""
"sink_raw","mabarchive__tblreport",11,"allowpickmanager","boolean","NO",""
"sink_raw","mabarchive__tblreport",12,"allowpickcontract","boolean","NO",""
"sink_raw","mabarchive__tblreport",13,"allowpickcustomer","boolean","NO",""
"sink_raw","mabarchive__tblreport",14,"allowpickmonth","boolean","NO",""
"sink_raw","mabarchive__tblreport",15,"allowpickfyear","boolean","NO",""
"sink_raw","mabarchive__tblreport",16,"reporthelp","character varying","YES",""
"sink_raw","mabarchive__tblreport",17,"type","character","NO",""
"sink_raw","mabarchive__tblreportgroup",1,"groupid","integer","NO","nextval('mabarchive.tblreportgroup_groupid_seq'::regclass)"
"sink_raw","mabarchive__tblreportgroup",2,"description","character varying","NO",""
"sink_raw","mabarchive__tblreportgroup_link",1,"reportid","integer","NO",""
"sink_raw","mabarchive__tblreportgroup_link",2,"groupid","integer","NO",""
"sink_raw","mabarchive__tblstaffrequ",1,"sr_identity","integer","NO","nextval('mabarchive.tblstaffrequ_sr_identity_seq'::regclass)"
"sink_raw","mabarchive__tblstaffrequ",2,"project","character varying","YES",""
"sink_raw","mabarchive__tblstaffrequ",3,"year","integer","YES","0"
"sink_raw","mabarchive__tblstaffrequ",4,"wggrade","character varying","NO",""
"sink_raw","mabarchive__tblstaffrequ",5,"name","character varying","YES",""
"sink_raw","mabarchive__tblstaffrequ",6,"nohours","double precision","YES","0"
"sink_raw","mabarchive__tblstaffrequ",7,"nodays","double precision","YES","0"
"sink_raw","mabarchive__tblstaffrequ",8,"chargerate","double precision","YES","0"
"sink_raw","mabarchive__tblstaffrequ",9,"payrate","double precision","YES",""
"sink_raw","mabarchive__tblstaffrequ",10,"npr","double precision","YES",""
"sink_raw","mabarchive__tblstaffrequ",11,"ohr","double precision","YES",""
"sink_raw","mabarchive__tbltestrequ",1,"project","character varying","NO",""
"sink_raw","mabarchive__tbltestrequ",2,"year","integer","NO","0"
"sink_raw","mabarchive__tbltestrequ",3,"testcode","character varying","NO",""
"sink_raw","mabarchive__tbltestrequ",4,"notests","double precision","YES","0"
"sink_raw","mabarchive__tbltestrequ",5,"unitprice","double precision","YES","0"
"sink_raw","mabarchive__temptbladditionalcosts",1,"ac_identity","integer","NO","nextval('mabarchive.temptbladditionalcosts_ac_identity_seq'::regclass)"
"sink_raw","mabarchive__temptbladditionalcosts",2,"project","integer","YES","0"
"sink_raw","mabarchive__temptbladditionalcosts",3,"year","integer","YES","0"
"sink_raw","mabarchive__temptbladditionalcosts",4,"accountcat","character varying","YES",""
"sink_raw","mabarchive__temptbladditionalcosts",5,"description","character varying","YES",""
"sink_raw","mabarchive__temptbladditionalcosts",6,"itemcost","double precision","YES","0"
"sink_raw","mabarchive__temptbladditionalcosts",7,"costentered","double precision","YES","0"
"sink_raw","mabarchive__temptbladditionalcosts",8,"freq","character varying","YES",""
